repository,timestamp,branch,referenced_issue
NewFrontend,"2016-04-05 11:27:49+00:00",master,NULL
NewFrontend,"2016-04-05 11:30:18+00:00",master,AT
NewFrontend,"2016-04-05 11:34:45+00:00",freeze,AT
Backend2,"2016-04-05 11:39:47+00:00",freeze,AT
NewFrontend,"2016-04-05 11:50:03+00:00",freeze,AT
NewFrontend,"2016-04-05 12:28:31+00:00",master,NULL
NewFrontend,"2016-04-05 12:31:29+00:00",freeze,AT
Backend2,"2016-04-05 12:57:01+00:00",freeze,AT
NewFrontend,"2016-04-05 13:06:10+00:00",master,NULL
Backend2,"2016-04-05 13:20:44+00:00",freeze,AT
NewFrontend,"2016-04-05 13:55:01+00:00",master,NULL
Backend2,"2016-04-05 14:49:38+00:00",freeze,AT
Backend2,"2016-04-05 16:02:20+00:00",freeze,NULL
NewFrontend,"2016-04-05 18:19:32+00:00",master,NULL
Backend1,"2016-04-06 04:56:27+00:00",master,DEV
NewFrontend,"2016-04-06 05:40:21+00:00",master,NULL
NewFrontend,"2016-04-06 06:58:04+00:00",freeze,AT
NewFrontend,"2016-04-06 07:04:41+00:00",master,NULL
NewFrontend,"2016-04-06 08:44:17+00:00",master,NULL
NewFrontend,"2016-04-06 08:46:39+00:00",master,AT
NewFrontend,"2016-04-06 08:49:31+00:00",freeze,AT
NewFrontend,"2016-04-06 08:52:40+00:00",freeze,AT
NewFrontend,"2016-04-06 09:23:57+00:00",freeze,AT
NewFrontend,"2016-04-06 09:24:51+00:00",freeze,AT
NewFrontend,"2016-04-06 09:28:58+00:00",master,NULL
NewFrontend,"2016-04-06 10:00:03+00:00",master,NULL
NewFrontend,"2016-04-06 10:20:54+00:00",master,NULL
NewFrontend,"2016-04-06 10:37:10+00:00",master,NULL
NewFrontend,"2016-04-06 10:44:55+00:00",master,NULL
NewFrontend,"2016-04-06 10:57:28+00:00",freeze,AT
NewFrontend,"2016-04-06 11:00:57+00:00",master,NULL
NewFrontend,"2016-04-06 11:23:23+00:00",master,NULL
NewFrontend,"2016-04-06 11:25:05+00:00",master,NULL
NewFrontend,"2016-04-06 11:59:43+00:00",master,NULL
NewFrontend,"2016-04-06 12:25:08+00:00",master,DEV
NewFrontend,"2016-04-06 12:26:14+00:00",freeze,AT
NewFrontend,"2016-04-06 12:27:58+00:00",freeze,AT
Backend2,"2016-04-06 12:38:47+00:00",freeze,AT
Backend2,"2016-04-06 12:48:51+00:00",freeze,AT
NewFrontend,"2016-04-06 12:51:34+00:00",freeze,AT
NewFrontend,"2016-04-06 13:23:39+00:00",master,NULL
Backend2,"2016-04-06 13:31:39+00:00",freeze,AT
NewFrontend,"2016-04-06 14:06:18+00:00",freeze,AT
Backend2,"2016-04-06 14:26:12+00:00",freeze,AT
NewFrontend,"2016-04-06 14:30:17+00:00",master,NULL
NewFrontend,"2016-04-06 17:12:59+00:00",freeze,AT
Backend1,"2016-04-07 04:58:18+00:00",master,DEV
Backend1,"2016-04-07 05:59:55+00:00",master,NULL
NewFrontend,"2016-04-07 06:06:11+00:00",freeze,AT
NewFrontend,"2016-04-07 06:33:16+00:00",master,NULL
NewFrontend,"2016-04-07 08:36:45+00:00",master,NULL
NewFrontend,"2016-04-07 08:47:24+00:00",freeze,NULL
NewFrontend,"2016-04-07 08:48:04+00:00",master,NULL
NewFrontend,"2016-04-07 10:18:44+00:00",freeze,PS
NewFrontend,"2016-04-07 11:26:17+00:00",freeze,AT
NewFrontend,"2016-04-07 11:28:50+00:00",master,NULL
Backend2,"2016-04-07 11:39:05+00:00",master,NULL
NewFrontend,"2016-04-07 11:48:48+00:00",master,NULL
NewFrontend,"2016-04-07 11:49:45+00:00",master,NULL
Backend2,"2016-04-07 12:07:49+00:00",master,AT
NewFrontend,"2016-04-07 12:10:20+00:00",freeze,AT
NewFrontend,"2016-04-07 12:56:15+00:00",master,NULL
NewFrontend,"2016-04-07 13:03:03+00:00",master,NULL
NewFrontend,"2016-04-07 13:03:56+00:00",master,DEV
Backend2,"2016-04-07 13:05:48+00:00",master,NULL
NewFrontend,"2016-04-07 14:05:30+00:00",master,NULL
Backend2,"2016-04-08 05:35:11+00:00",master,NULL
OldFrontend,"2016-04-08 05:41:33+00:00",master,NULL
NewFrontend,"2016-04-08 06:05:08+00:00",master,NULL
NewFrontend,"2016-04-08 07:20:41+00:00",master,NULL
NewFrontend,"2016-04-08 07:38:17+00:00",freeze,NULL
Backend2,"2016-04-08 07:50:26+00:00",master,AT
NewFrontend,"2016-04-08 07:55:22+00:00",master,DEV
NewFrontend,"2016-04-08 08:27:28+00:00",master,AT
NewFrontend,"2016-04-08 08:46:27+00:00",master,AT
Backend2,"2016-04-08 08:54:52+00:00",master,NULL
Backend2,"2016-04-08 08:59:38+00:00",master,NULL
NewFrontend,"2016-04-08 09:04:41+00:00",master,NULL
NewFrontend,"2016-04-08 09:16:37+00:00",master,AT
NewFrontend,"2016-04-08 09:29:58+00:00",master,AT
NewFrontend,"2016-04-08 09:37:20+00:00",master,NULL
OldFrontend,"2016-04-08 10:53:59+00:00",master,PS
NewFrontend,"2016-04-08 11:02:26+00:00",master,AT
Backend2,"2016-04-08 11:14:22+00:00",master,NULL
NewFrontend,"2016-04-08 11:26:29+00:00",master,NULL
NewFrontend,"2016-04-08 11:32:43+00:00",master,NULL
NewFrontend,"2016-04-08 11:33:32+00:00",master,NULL
NewFrontend,"2016-04-08 11:36:41+00:00",master,NULL
NewFrontend,"2016-04-08 11:51:30+00:00",master,PS
NewFrontend,"2016-04-08 12:21:16+00:00",master,NULL
Backend2,"2016-04-08 12:27:02+00:00",master,NULL
NewFrontend,"2016-04-08 13:02:58+00:00",master,NULL
Backend2,"2016-04-08 13:04:10+00:00",master,AT
Backend2,"2016-04-08 13:10:57+00:00",master,NULL
NewFrontend,"2016-04-08 13:13:34+00:00",master,NULL
Backend2,"2016-04-08 13:19:19+00:00",master,NULL
NewFrontend,"2016-04-08 13:36:16+00:00",master,DEV
NewFrontend,"2016-04-08 13:41:10+00:00",master,NULL
Backend2,"2016-04-10 09:50:08+00:00",master,NULL
NewFrontend,"2016-04-11 06:04:29+00:00",master,NULL
NewFrontend,"2016-04-11 06:17:04+00:00",master,NULL
NewFrontend,"2016-04-11 06:19:02+00:00",master,NULL
Backend2,"2016-04-11 07:07:00+00:00",master,NULL
Backend2,"2016-04-11 08:36:24+00:00",master,NULL
OldFrontend,"2016-04-11 09:01:40+00:00",master,PS
Backend2,"2016-04-11 09:01:57+00:00",master,AT
NewFrontend,"2016-04-11 09:22:34+00:00",master,NULL
NewFrontend,"2016-04-11 10:00:28+00:00",master,NULL
NewFrontend,"2016-04-11 10:39:38+00:00",master,NULL
NewFrontend,"2016-04-11 11:23:36+00:00",master,NULL
NewFrontend,"2016-04-11 11:23:47+00:00",master,NULL
NewFrontend,"2016-04-11 11:51:22+00:00",master,NULL
NewFrontend,"2016-04-11 12:46:16+00:00",master,NULL
NewFrontend,"2016-04-11 13:39:36+00:00",master,NULL
NewFrontend,"2016-04-11 13:41:53+00:00",master,NULL
NewFrontend,"2016-04-11 14:09:23+00:00",master,NULL
NewFrontend,"2016-04-11 14:10:38+00:00",master,NULL
NewFrontend,"2016-04-11 14:15:19+00:00",master,NULL
NewFrontend,"2016-04-11 14:41:52+00:00",master,NULL
NewFrontend,"2016-04-11 15:08:44+00:00",master,NULL
Backend2,"2016-04-12 07:06:18+00:00",master,NULL
NewFrontend,"2016-04-12 08:30:52+00:00",freeze,NULL
NewFrontend,"2016-04-12 08:32:11+00:00",freeze,AT
NewFrontend,"2016-04-12 08:33:11+00:00",master,NULL
NewFrontend,"2016-04-12 08:54:09+00:00",master,AT
NewFrontend,"2016-04-12 09:06:42+00:00",freeze,AT
NewFrontend,"2016-04-12 09:14:40+00:00",master,NULL
NewFrontend,"2016-04-12 09:16:14+00:00",master,NULL
NewFrontend,"2016-04-12 09:22:33+00:00",master,NULL
NewFrontend,"2016-04-12 10:29:43+00:00",master,NULL
NewFrontend,"2016-04-12 11:28:48+00:00",master,NULL
NewFrontend,"2016-04-12 11:42:03+00:00",freeze,AT
NewFrontend,"2016-04-12 12:06:40+00:00",freeze,NULL
NewFrontend,"2016-04-12 12:10:04+00:00",master,NULL
NewFrontend,"2016-04-12 12:41:45+00:00",master,NULL
NewFrontend,"2016-04-12 12:42:27+00:00",freeze,AT
NewFrontend,"2016-04-12 12:59:12+00:00",master,NULL
Backend2,"2016-04-12 14:00:01+00:00",master,NULL
Backend1,"2016-04-12 14:10:54+00:00",freeze,AT
NewFrontend,"2016-04-12 14:26:04+00:00",master,NULL
NewFrontend,"2016-04-12 14:40:23+00:00",master,NULL
NewFrontend,"2016-04-12 15:42:03+00:00",master,NULL
NewFrontend,"2016-04-13 04:53:54+00:00",master,DEV
NewFrontend,"2016-04-13 06:14:10+00:00",master,NULL
Backend2,"2016-04-13 06:59:10+00:00",master,DEV
Backend1,"2016-04-13 07:21:53+00:00",master,DEV
NewFrontend,"2016-04-13 11:09:09+00:00",master,DEV
NewFrontend,"2016-04-13 11:58:22+00:00",master,NULL
NewFrontend,"2016-04-13 12:00:04+00:00",master,NULL
Backend2,"2016-04-13 12:22:38+00:00",master,NULL
NewFrontend,"2016-04-13 12:48:41+00:00",master,NULL
Backend2,"2016-04-13 13:33:26+00:00",master,NULL
NewFrontend,"2016-04-13 13:57:39+00:00",freeze,AT
NewFrontend,"2016-04-13 14:10:02+00:00",master,NULL
NewFrontend,"2016-04-13 14:50:05+00:00",master,AT
Backend2,"2016-04-13 15:06:22+00:00",freeze,AT
NewFrontend,"2016-04-13 15:10:15+00:00",master,NULL
NewFrontend,"2016-04-13 15:20:12+00:00",freeze,AT
NewFrontend,"2016-04-13 15:38:34+00:00",master,NULL
NewFrontend,"2016-04-13 16:08:37+00:00",master,NULL
NewFrontend,"2016-04-14 07:12:23+00:00",freeze,NULL
NewFrontend,"2016-04-14 07:18:00+00:00",master,NULL
NewFrontend,"2016-04-14 07:31:00+00:00",master,NULL
NewFrontend,"2016-04-14 07:32:59+00:00",freeze,AT
NewFrontend,"2016-04-14 07:38:50+00:00",master,NULL
Backend2,"2016-04-14 08:23:22+00:00",master,NULL
NewFrontend,"2016-04-14 09:08:35+00:00",master,DEV
NewFrontend,"2016-04-14 09:26:04+00:00",master,NULL
NewFrontend,"2016-04-14 09:42:28+00:00",master,AT
NewFrontend,"2016-04-14 09:50:49+00:00",master,NULL
NewFrontend,"2016-04-14 10:42:05+00:00",master,NULL
NewFrontend,"2016-04-14 11:03:40+00:00",master,NULL
NewFrontend,"2016-04-14 12:06:59+00:00",master,NULL
NewFrontend,"2016-04-14 12:43:46+00:00",master,AT
Backend2,"2016-04-14 14:09:13+00:00",master,NULL
Backend2,"2016-04-14 14:12:57+00:00",master,NULL
NewFrontend,"2016-04-15 07:06:32+00:00",master,NULL
Backend1,"2016-04-15 08:33:02+00:00",freeze,AT
Backend1,"2016-04-15 09:08:42+00:00",master,AT
Backend1,"2016-04-15 09:12:40+00:00",master,NULL
NewFrontend,"2016-04-15 09:18:32+00:00",master,NULL
NewFrontend,"2016-04-15 09:19:10+00:00",master,NULL
NewFrontend,"2016-04-15 10:04:26+00:00",master,NULL
NewFrontend,"2016-04-15 10:06:50+00:00",master,NULL
NewFrontend,"2016-04-15 11:18:59+00:00",master,NULL
NewFrontend,"2016-04-15 11:57:08+00:00",master,NULL
NewFrontend,"2016-04-15 12:47:47+00:00",master,NULL
Backend2,"2016-04-15 13:42:03+00:00",master,PS
Backend2,"2016-04-15 15:45:59+00:00",master,NULL
NewFrontend,"2016-04-17 19:23:51+00:00",master,NULL
NewFrontend,"2016-04-18 06:26:20+00:00",master,AT
NewFrontend,"2016-04-18 07:21:36+00:00",master,NULL
NewFrontend,"2016-04-18 10:02:31+00:00",master,PS
NewFrontend,"2016-04-18 10:13:57+00:00",master,PS
NewFrontend,"2016-04-18 13:08:01+00:00",master,AT
Backend2,"2016-04-18 14:03:51+00:00",master,NULL
NewFrontend,"2016-04-18 14:10:57+00:00",master,AT
Backend2,"2016-04-18 14:30:48+00:00",freeze,PS
NewFrontend,"2016-04-19 06:32:15+00:00",master,NULL
NewFrontend,"2016-04-19 06:45:08+00:00",master,NULL
NewFrontend,"2016-04-19 07:29:59+00:00",master,NULL
NewFrontend,"2016-04-19 07:40:01+00:00",master,AT
NewFrontend,"2016-04-19 07:56:12+00:00",master,NULL
NewFrontend,"2016-04-19 08:05:12+00:00",master,AT
Backend2,"2016-04-19 08:35:02+00:00",master,NULL
NewFrontend,"2016-04-19 08:56:27+00:00",master,NULL
NewFrontend,"2016-04-19 09:13:12+00:00",master,NULL
NewFrontend,"2016-04-19 09:18:34+00:00",master,NULL
NewFrontend,"2016-04-19 09:43:40+00:00",master,AT
NewFrontend,"2016-04-19 09:45:34+00:00",master,NULL
NewFrontend,"2016-04-19 10:07:05+00:00",master,NULL
NewFrontend,"2016-04-19 10:36:30+00:00",master,AT
NewFrontend,"2016-04-19 10:48:49+00:00",master,AT
Backend2,"2016-04-19 10:49:59+00:00",master,NULL
NewFrontend,"2016-04-19 10:52:12+00:00",master,AT
NewFrontend,"2016-04-19 10:52:58+00:00",master,AT
NewFrontend,"2016-04-19 10:55:36+00:00",master,NULL
Backend2,"2016-04-19 11:50:19+00:00",master,DEV
NewFrontend,"2016-04-19 12:17:25+00:00",master,DEV
NewFrontend,"2016-04-19 14:20:48+00:00",master,AT
NewFrontend,"2016-04-19 14:46:18+00:00",master,AT
NewFrontend,"2016-04-19 15:16:54+00:00",master,NULL
NewFrontend,"2016-04-20 04:52:10+00:00",master,NULL
NewFrontend,"2016-04-20 07:08:51+00:00",master,NULL
NewFrontend,"2016-04-20 07:33:48+00:00",master,NULL
NewFrontend,"2016-04-20 08:47:00+00:00",master,NULL
NewFrontend,"2016-04-20 09:20:29+00:00",master,NULL
NewFrontend,"2016-04-20 09:48:08+00:00",master,DEV
NewFrontend,"2016-04-20 10:03:56+00:00",master,NULL
NewFrontend,"2016-04-20 10:14:48+00:00",master,AT
NewFrontend,"2016-04-20 10:23:33+00:00",master,AT
NewFrontend,"2016-04-20 10:30:34+00:00",master,PS
NewFrontend,"2016-04-20 10:44:31+00:00",master,AT
NewFrontend,"2016-04-20 10:50:52+00:00",master,NULL
OldFrontend,"2016-04-20 10:51:57+00:00",master,NULL
NewFrontend,"2016-04-20 10:53:18+00:00",master,DEV
NewFrontend,"2016-04-20 11:19:01+00:00",master,PS
NewFrontend,"2016-04-20 12:18:21+00:00",master,AT
NewFrontend,"2016-04-20 12:22:29+00:00",master,AT
NewFrontend,"2016-04-20 12:25:58+00:00",master,NULL
NewFrontend,"2016-04-20 12:26:34+00:00",master,AT
NewFrontend,"2016-04-20 13:00:19+00:00",master,NULL
NewFrontend,"2016-04-20 13:09:04+00:00",master,AT
NewFrontend,"2016-04-20 13:20:35+00:00",master,NULL
NewFrontend,"2016-04-20 14:05:22+00:00",master,NULL
NewFrontend,"2016-04-20 14:19:52+00:00",master,AT
NewFrontend,"2016-04-21 05:58:50+00:00",master,DEV
NewFrontend,"2016-04-21 07:00:06+00:00",master,AT
NewFrontend,"2016-04-21 07:17:33+00:00",master,PS
NewFrontend,"2016-04-21 07:24:13+00:00",master,NULL
NewFrontend,"2016-04-21 07:39:41+00:00",master,NULL
NewFrontend,"2016-04-21 08:37:35+00:00",master,AT
NewFrontend,"2016-04-21 08:57:06+00:00",master,NULL
NewFrontend,"2016-04-21 09:04:02+00:00",master,NULL
NewFrontend,"2016-04-21 09:24:15+00:00",master,PS
Backend2,"2016-04-21 09:28:14+00:00",master,NULL
NewFrontend,"2016-04-21 09:53:52+00:00",master,AT
NewFrontend,"2016-04-21 10:57:56+00:00",master,AT
NewFrontend,"2016-04-21 11:11:00+00:00",master,NULL
NewFrontend,"2016-04-21 11:34:40+00:00",master,NULL
NewFrontend,"2016-04-21 11:59:22+00:00",master,NULL
NewFrontend,"2016-04-21 12:24:42+00:00",master,AT
NewFrontend,"2016-04-21 12:34:19+00:00",master,NULL
NewFrontend,"2016-04-21 12:47:26+00:00",master,DEV
NewFrontend,"2016-04-21 13:00:07+00:00",master,AT
NewFrontend,"2016-04-21 13:00:17+00:00",master,AT
Backend1,"2016-04-21 13:02:22+00:00",master,NULL
Backend2,"2016-04-21 13:23:21+00:00",master,PS
Backend2,"2016-04-21 13:32:42+00:00",master,NULL
Backend2,"2016-04-21 13:33:37+00:00",master,NULL
NewFrontend,"2016-04-21 14:24:25+00:00",master,NULL
NewFrontend,"2016-04-21 14:29:40+00:00",master,NULL
NewFrontend,"2016-04-21 14:45:32+00:00",master,AT
NewFrontend,"2016-04-21 14:52:07+00:00",master,AT
NewFrontend,"2016-04-22 06:11:35+00:00",master,PS
Backend2,"2016-04-22 06:17:32+00:00",master,NULL
NewFrontend,"2016-04-22 06:39:03+00:00",master,NULL
NewFrontend,"2016-04-22 06:42:31+00:00",master,NULL
NewFrontend,"2016-04-22 06:55:38+00:00",master,DEV
NewFrontend,"2016-04-22 07:16:42+00:00",master,NULL
NewFrontend,"2016-04-22 07:25:45+00:00",master,NULL
NewFrontend,"2016-04-22 07:28:07+00:00",master,NULL
NewFrontend,"2016-04-22 08:08:17+00:00",master,NULL
NewFrontend,"2016-04-22 08:23:42+00:00",master,AT
NewFrontend,"2016-04-22 08:29:19+00:00",master,AT
Backend1,"2016-04-22 08:46:34+00:00",master,DEV
NewFrontend,"2016-04-22 08:54:41+00:00",master,AT
Backend1,"2016-04-22 09:42:34+00:00",master,AT
NewFrontend,"2016-04-22 10:19:41+00:00",master,NULL
NewFrontend,"2016-04-22 10:53:17+00:00",master,AT
NewFrontend,"2016-04-22 11:10:19+00:00",master,NULL
Backend2,"2016-04-22 11:30:21+00:00",master,PS
NewFrontend,"2016-04-22 11:39:55+00:00",master,NULL
NewFrontend,"2016-04-22 11:45:49+00:00",master,AT
Backend1,"2016-04-22 12:02:27+00:00",master,DEV
Backend1,"2016-04-22 12:15:30+00:00",master,DEV
NewFrontend,"2016-04-22 13:10:56+00:00",master,DEV
NewFrontend,"2016-04-22 13:19:24+00:00",master,NULL
NewFrontend,"2016-04-22 15:20:53+00:00",master,AT
NewFrontend,"2016-04-25 08:05:03+00:00",master,AT
NewFrontend,"2016-04-25 08:05:40+00:00",master,NULL
OldFrontend,"2016-04-25 08:17:52+00:00",master,NULL
NewFrontend,"2016-04-25 08:38:43+00:00",master,AT
NewFrontend,"2016-04-25 08:40:55+00:00",master,AT
NewFrontend,"2016-04-25 09:10:29+00:00",master,AT
NewFrontend,"2016-04-25 09:16:03+00:00",master,DEV
NewFrontend,"2016-04-25 12:34:41+00:00",master,AT
Backend1,"2016-04-25 12:58:36+00:00",master,DEV
Backend1,"2016-04-25 13:45:04+00:00",master,NULL
Backend2,"2016-04-25 16:22:18+00:00",master,AT
NewFrontend,"2016-04-26 05:56:01+00:00",master,NULL
OldFrontend,"2016-04-26 05:56:59+00:00",master,DEV
NewFrontend,"2016-04-26 05:57:46+00:00",master,AT
Backend1,"2016-04-26 05:59:49+00:00",master,DEV
Backend1,"2016-04-26 06:09:06+00:00",master,DEV
NewFrontend,"2016-04-26 06:39:25+00:00",master,NULL
NewFrontend,"2016-04-26 06:40:11+00:00",master,DEV
Backend1,"2016-04-26 06:43:45+00:00",master,DEV
OldFrontend,"2016-04-26 08:39:30+00:00",master,NULL
OldFrontend,"2016-04-26 09:09:50+00:00",master,DEV
NewFrontend,"2016-04-26 09:22:22+00:00",master,DEV
Backend2,"2016-04-26 09:50:52+00:00",master,NULL
Backend2,"2016-04-26 09:51:42+00:00",master,NULL
NewFrontend,"2016-04-26 09:57:00+00:00",master,NULL
NewFrontend,"2016-04-26 09:58:46+00:00",master,NULL
NewFrontend,"2016-04-26 10:00:03+00:00",master,NULL
Backend2,"2016-04-26 10:03:31+00:00",master,AT
Backend1,"2016-04-26 10:06:59+00:00",master,DEV
NewFrontend,"2016-04-26 10:12:11+00:00",master,AT
NewFrontend,"2016-04-26 10:24:43+00:00",master,PS
Backend1,"2016-04-26 11:13:28+00:00",master,DEV
NewFrontend,"2016-04-26 11:25:33+00:00",master,AT
Backend1,"2016-04-26 11:42:01+00:00",master,AT
NewFrontend,"2016-04-26 11:45:19+00:00",master,NULL
NewFrontend,"2016-04-26 12:25:16+00:00",master,AT
NewFrontend,"2016-04-26 12:54:04+00:00",master,DEV
NewFrontend,"2016-04-26 13:15:00+00:00",master,AT
NewFrontend,"2016-04-26 13:27:20+00:00",master,DEV
NewFrontend,"2016-04-26 13:45:38+00:00",master,PS
NewFrontend,"2016-04-26 14:02:21+00:00",master,AT
Backend2,"2016-04-26 14:15:10+00:00",master,PS
NewFrontend,"2016-04-26 14:23:47+00:00",master,NULL
OldFrontend,"2016-04-26 14:47:47+00:00",master,NULL
NewFrontend,"2016-04-26 17:12:59+00:00",master,NULL
NewFrontend,"2016-04-26 17:31:55+00:00",master,NULL
NewFrontend,"2016-04-26 18:28:28+00:00",master,NULL
Backend1,"2016-04-27 04:49:26+00:00",master,DEV
Backend1,"2016-04-27 05:12:51+00:00",master,DEV
NewFrontend,"2016-04-27 06:01:06+00:00",master,DEV
Backend1,"2016-04-27 06:05:29+00:00",master,AT
NewFrontend,"2016-04-27 06:22:30+00:00",master,DEV
NewFrontend,"2016-04-27 07:21:38+00:00",master,DEV
NewFrontend,"2016-04-27 08:20:18+00:00",master,PS
NewFrontend,"2016-04-27 08:40:06+00:00",master,DEV
NewFrontend,"2016-04-27 09:10:18+00:00",master,DEV
OldFrontend,"2016-04-27 09:16:38+00:00",master,PS
NewFrontend,"2016-04-27 09:17:22+00:00",master,DEV
NewFrontend,"2016-04-27 09:31:37+00:00",master,DEV
NewFrontend,"2016-04-27 10:03:48+00:00",master,NULL
NewFrontend,"2016-04-27 10:04:44+00:00",master,NULL
NewFrontend,"2016-04-27 10:05:34+00:00",master,NULL
Backend1,"2016-04-27 11:04:14+00:00",master,AT
NewFrontend,"2016-04-27 11:28:23+00:00",master,PS
Backend2,"2016-04-27 12:12:11+00:00",master,PS
NewFrontend,"2016-04-27 12:20:43+00:00",master,DEV
NewFrontend,"2016-04-27 13:17:25+00:00",master,NULL
NewFrontend,"2016-04-27 13:31:32+00:00",master,DEV
NewFrontend,"2016-04-27 13:37:37+00:00",master,NULL
Backend2,"2016-04-27 14:31:18+00:00",master,NULL
Backend2,"2016-04-27 14:35:43+00:00",master,NULL
NewFrontend,"2016-04-27 14:40:32+00:00",master,NULL
Backend2,"2016-04-28 04:44:33+00:00",master,PS
Backend2,"2016-04-28 04:52:51+00:00",master,NULL
Backend2,"2016-04-28 05:19:09+00:00",master,NULL
Backend2,"2016-04-28 05:27:03+00:00",master,NULL
Backend2,"2016-04-28 05:32:34+00:00",master,NULL
Backend2,"2016-04-28 05:41:29+00:00",master,NULL
Backend2,"2016-04-28 05:47:36+00:00",master,NULL
Backend2,"2016-04-28 05:50:33+00:00",master,NULL
Backend2,"2016-04-28 07:06:29+00:00",master,NULL
NewFrontend,"2016-04-28 07:10:28+00:00",master,NULL
Backend1,"2016-04-28 07:26:36+00:00",master,AT
NewFrontend,"2016-04-28 07:38:10+00:00",master,NULL
Backend2,"2016-04-28 07:43:52+00:00",master,NULL
NewFrontend,"2016-04-28 08:33:02+00:00",master,NULL
Backend2,"2016-04-28 08:39:06+00:00",master,NULL
OldFrontend,"2016-04-28 08:47:00+00:00",master,NULL
NewFrontend,"2016-04-28 08:53:09+00:00",master,DEV
Backend2,"2016-04-28 08:55:51+00:00",master,NULL
NewFrontend,"2016-04-28 09:32:14+00:00",master,NULL
NewFrontend,"2016-04-28 10:05:26+00:00",master,AT
NewFrontend,"2016-04-28 10:21:30+00:00",master,NULL
NewFrontend,"2016-04-28 10:33:47+00:00",master,AT
NewFrontend,"2016-04-28 10:39:27+00:00",master,AT
NewFrontend,"2016-04-28 11:16:44+00:00",master,DEV
NewFrontend,"2016-04-28 11:25:43+00:00",master,AT
NewFrontend,"2016-04-28 11:50:12+00:00",master,NULL
NewFrontend,"2016-04-28 12:43:18+00:00",master,DEV
NewFrontend,"2016-04-28 12:47:22+00:00",master,NULL
NewFrontend,"2016-04-28 13:37:47+00:00",master,AT
NewFrontend,"2016-04-28 13:39:20+00:00",master,NULL
NewFrontend,"2016-04-28 13:51:03+00:00",master,NULL
NewFrontend,"2016-04-28 14:09:28+00:00",master,NULL
NewFrontend,"2016-04-29 04:20:39+00:00",master,DEV
NewFrontend,"2016-04-29 05:35:23+00:00",master,DEV
NewFrontend,"2016-04-29 05:35:37+00:00",master,DEV
NewFrontend,"2016-04-29 05:36:49+00:00",master,DEV
NewFrontend,"2016-04-29 06:14:45+00:00",master,DEV
NewFrontend,"2016-04-29 07:14:04+00:00",master,NULL
NewFrontend,"2016-04-29 07:31:32+00:00",master,DEV
Backend2,"2016-04-29 08:48:53+00:00",master,NULL
Backend1,"2016-04-29 09:21:53+00:00",master,AT
OldFrontend,"2016-04-29 09:26:39+00:00",master,NULL
Backend2,"2016-04-29 10:01:28+00:00",master,NULL
Backend2,"2016-04-29 10:13:43+00:00",master,NULL
Backend2,"2016-04-29 10:23:25+00:00",master,NULL
Backend2,"2016-04-29 10:26:15+00:00",master,NULL
Backend2,"2016-04-29 10:27:54+00:00",master,NULL
NewFrontend,"2016-04-29 10:30:23+00:00",master,DEV
Backend2,"2016-04-29 10:33:54+00:00",master,NULL
NewFrontend,"2016-04-29 10:40:05+00:00",master,DEV
Backend2,"2016-04-29 10:41:57+00:00",master,NULL
Backend2,"2016-04-29 11:02:19+00:00",master,NULL
NewFrontend,"2016-04-29 11:09:42+00:00",master,DEV
Backend2,"2016-04-29 11:13:34+00:00",master,NULL
Backend1,"2016-04-29 11:40:47+00:00",master,NULL
Backend1,"2016-04-29 11:44:46+00:00",master,DEV
NewFrontend,"2016-04-29 11:47:31+00:00",master,NULL
NewFrontend,"2016-04-29 11:50:03+00:00",master,NULL
OldFrontend,"2016-04-29 11:59:01+00:00",master,DEV
NewFrontend,"2016-04-29 13:00:13+00:00",master,NULL
Backend2,"2016-04-29 13:14:02+00:00",master,NULL
Backend2,"2016-04-29 13:17:02+00:00",master,NULL
Backend2,"2016-04-29 13:18:04+00:00",master,NULL
Backend2,"2016-04-29 13:19:50+00:00",master,NULL
Backend2,"2016-04-29 13:19:52+00:00",master,NULL
Backend2,"2016-04-29 13:27:16+00:00",master,NULL
Backend2,"2016-04-29 13:35:57+00:00",master,NULL
Backend2,"2016-04-29 14:05:07+00:00",master,NULL
Backend2,"2016-04-29 14:36:57+00:00",master,NULL
OldFrontend,"2016-05-02 05:56:35+00:00",master,DEV
Backend2,"2016-05-02 06:28:28+00:00",master,NULL
Backend2,"2016-05-02 06:28:46+00:00",master,NULL
Backend1,"2016-05-02 06:29:01+00:00",master,NULL
NewFrontend,"2016-05-02 07:14:53+00:00",master,NULL
NewFrontend,"2016-05-02 07:34:12+00:00",master,NULL
NewFrontend,"2016-05-02 08:31:40+00:00",master,NULL
Backend1,"2016-05-02 09:14:04+00:00",master,DEV
Backend1,"2016-05-02 10:30:22+00:00",master,DEV
Backend2,"2016-05-02 10:41:15+00:00",master,NULL
NewFrontend,"2016-05-02 11:33:10+00:00",master,NULL
NewFrontend,"2016-05-02 11:45:36+00:00",master,DEV
Backend1,"2016-05-02 12:26:27+00:00",master,DEV
NewFrontend,"2016-05-02 12:31:11+00:00",master,NULL
NewFrontend,"2016-05-02 13:01:18+00:00",master,NULL
NewFrontend,"2016-05-02 13:15:08+00:00",master,NULL
NewFrontend,"2016-05-02 13:23:42+00:00",master,NULL
Backend1,"2016-05-03 05:33:33+00:00",master,DEV
NewFrontend,"2016-05-03 05:43:19+00:00",master,NULL
NewFrontend,"2016-05-03 06:22:49+00:00",master,DEV
