Class,Methods,Over-exposed methods
RevertAppearanceAction in com::cburch::logisim::gui::appear (Class),25,0
JTreeDragController in com::cburch::logisim::util (Class),20,0
ToolbarListener in com::cburch::logisim::file::ToolbarData (Class),10,1
Xor in com::cburch::logisim::analyze::model::Expressions (Class),41,0
AttrTableCircuitModel in com::cburch::logisim::gui::main (Class),9,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
FontUtil in com::cburch::logisim::util (Class),20,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
NotGate in com::cburch::logisim::std::gates (Class),117,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
anonymous(AbstractAction) in com::cburch::logisim::analyze::gui::TableTabCaret.TableTabCaret() (Class),1,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::model::Expression.removeVariable() (Class),6,0
Listener in com::cburch::logisim::gui::generic::GridPainter (Class),9,0
HexModelListener in com::cburch::hex (Class),20,0
SetMapping in com::cburch::logisim::gui::opts::OptionsActions (Class),31,0
WireUtil in com::cburch::logisim::circuit (Class),21,0
Listener in com::cburch::logisim::circuit::Propagator (Class),21,0
Caret in com::cburch::hex (Class),72,0
MenuItemCheckImpl in com::cburch::logisim::gui::menu (Class),21,0
InstanceLoggerAdapter in com::cburch::logisim::instance (Class),51,0
ContentsAttribute in com::cburch::logisim::std::memory::Rom (Class),41,1
FieldListener in com::cburch::draw::tools::TextTool (Class),22,0
AttrRow in com::cburch::logisim::gui::generic::AttributeSetTableModel (Class),22,0
SelectionAttributes in com::cburch::draw::gui (Class),25,1
ComponentSelector in com::cburch::logisim::gui::log (Class),41,1
Register in com::cburch::logisim::legacy (Class),44,0
EvenParityGate in com::cburch::logisim::std::gates (Class),62,0
Strings in com::cburch::logisim::prefs (Class),13,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::NotGate.getInstanceFeature() (Class),1,0
ViewItem in com::cburch::logisim::circuit::Subcircuit (Class),3,0
ProbeAttributes in com::cburch::logisim::std::base (Class),28,1
PokeTool in com::cburch::logisim::tools (Class),172,0
anonymous(ExpressionComputer) in com::cburch::logisim::std::gates::Buffer.getInstanceFeature() (Class),1,0
ToolbarModel in com::cburch::draw::toolbar (Class),40,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
CanvasModel in com::cburch::draw::canvas (Class),14,0
Menu in com::cburch::logisim::gui::menu (Class),10,0
MyListener in com::cburch::draw::toolbar::Toolbar (Class),17,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCnf() (Class),7,0
SelectTool in com::cburch::draw::tools (Class),136,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::AbstractGate.getInstanceFeature() (Class),1,0
Pin in com::cburch::logisim::std::wiring (Class),70,1
AttributeSet in com::cburch::logisim::data (Class),110,1
DoubleAttribute in com::cburch::logisim::data::Attributes (Class),11,0
ComputingMessage in com::cburch::logisim::tools::SelectTool (Class),11,0
LineUtil in com::cburch::draw::shapes (Class),51,0
TransferableNode in com::cburch::logisim::util::JTreeUtil (Class),31,0
Analyze in com::cburch::logisim::circuit (Class),82,0
OutputExpressionsEvent in com::cburch::logisim::analyze::model (Class),41,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
anonymous(ExpressionVisitor) in com::cburch::logisim::analyze::gui::ExpressionView::ExpressionData.computeText() (Class),7,0
anonymous(AttributeSet) in com::cburch::logisim::data::AttributeSets.<Initializer>() (Class),11,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.containsXor() (Class),6,0
Poker in com::cburch::logisim::std::io::Keyboard (Class),30,0
Radix2 in com::cburch::logisim::circuit::RadixOption (Class),31,0
ComponentDrawContext in com::cburch::logisim::comp (Class),281,0
FixedSet in com::cburch::logisim::data::AttributeSets (Class),73,0
NorGate in com::cburch::logisim::std::gates (Class),72,0
GridPainter in com::cburch::logisim::gui::generic (Class),87,0
Implicant in com::cburch::logisim::analyze::model (Class),102,1
AppearanceSelection in com::cburch::logisim::gui::appear (Class),25,1
WindowMenuItem in com::cburch::logisim::util (Class),21,0
Io in com::cburch::logisim::std::io (Class),32,0
Buffer in com::cburch::logisim::std::gates (Class),101,0
ToolbarToolItem in com::cburch::draw::tools (Class),41,0
anonymous(WireRepair) in com::cburch::logisim::std::gates::ControlledBuffer.getInstanceFeature() (Class),1,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
anonymous(Runnable) in com::cburch::logisim::gui::start::SplashScreen.setProgress() (Class),1,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
CanvasOptions in com::cburch::logisim::gui::opts (Class),20,0
DFlipFlop in com::cburch::logisim::legacy (Class),44,0
anonymous(JScrollBar) in com::cburch::logisim::analyze::gui::TableTab.getVerticalScrollBar() (Class),2,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
ExpressionComputer in com::cburch::logisim::circuit (Class),10,0
Options in com::cburch::logisim::file (Class),42,0
PrefMonitorString in com::cburch::logisim::prefs (Class),18,0
XnorGate in com::cburch::logisim::std::gates (Class),82,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
DFlipFlop in com::cburch::logisim::std::memory (Class),27,0
StringAttribute in com::cburch::logisim::data::Attributes (Class),11,0
MenuEdit in com::cburch::logisim::gui::menu (Class),22,0
ComponentListener in com::cburch::logisim::comp (Class),20,0
Event in com::cburch::logisim::gui::main::Explorer (Class),12,1
Library in com::cburch::logisim::tools (Class),120,0
Strings in com::cburch::logisim::std::gates (Class),21,0
Listener in com::cburch::logisim::gui::menu::EditPopup (Class),8,0
IntegerConfigurator in com::cburch::logisim::tools::key (Class),14,0
AppearanceAnchor in com::cburch::logisim::circuit::appear (Class),86,0
CircuitMutatorImpl in com::cburch::logisim::circuit (Class),119,1
AppearancePort in com::cburch::logisim::circuit::appear (Class),88,0
Strings in com::cburch::logisim::gui::menu (Class),29,0
PreferencesFrame in com::cburch::logisim::gui::prefs (Class),16,0
SimulationToolbarModel in com::cburch::logisim::gui::main (Class),17,0
anonymous(Comparator) in com::cburch::logisim::util::TableSorter.<Initializer>() (Class),1,0
TextField in com::cburch::logisim::comp (Class),204,5
Strings in com::cburch::logisim::gui::main (Class),42,0
ProjectListListener in com::cburch::logisim::file::ProjectsDirty (Class),11,0
ClipboardActions in com::cburch::logisim::gui::appear (Class),41,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
anonymous(Comparator) in com::cburch::logisim::circuit::Analyze.getPinLabels() (Class),1,0
Transistor in com::cburch::logisim::std::wiring (Class),47,0
anonymous(WireRepair) in com::cburch::logisim::std::wiring::Transistor.getInstanceFeature() (Class),1,0
Strings in com::cburch::draw::shapes (Class),15,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.isCircular() (Class),7,0
CancelListener in com::cburch::draw::tools::TextTool (Class),8,0
ClockLogger in com::cburch::logisim::std::wiring::Clock (Class),8,0
BitUtils in com::cburch::logisim::util::GifEncoder (Class),30,0
SimulationTreeNode in com::cburch::logisim::gui::main (Class),36,1
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
AddTool in com::cburch::logisim::tools (Class),355,0
Listener in com::cburch::logisim::gui::generic::CanvasPane (Class),41,0
ClockState in com::cburch::logisim::std::memory (Class),22,0
CanvasPane in com::cburch::logisim::gui::generic (Class),49,0
ActionDispatcher in com::cburch::draw::canvas (Class),8,0
NandGate in com::cburch::logisim::std::gates (Class),62,0
JKFlipFlop in com::cburch::logisim::std::memory (Class),27,0
HexDigit in com::cburch::logisim::std::io (Class),21,0
MemContentsSub in com::cburch::logisim::std::memory (Class),11,0
ImageDescriptor in com::cburch::logisim::util::GifEncoder (Class),61,0
anonymous(Visitor) in com::cburch::logisim::analyze::model::Expression.toString() (Class),7,0
LocaleSelector in com::cburch::logisim::util (Class),14,0
XorGate in com::cburch::logisim::std::gates (Class),92,0
PrefMonitorStringOpts in com::cburch::logisim::proj (Class),26,1
FactoryDescription in com::cburch::logisim::tools (Class),78,4
Compare in com::cburch::draw::model::ReorderRequest (Class),8,0
Line in com::cburch::draw::shapes (Class),128,2
Strings in com::cburch::logisim::std::memory (Class),41,0
PolyUtil in com::cburch::draw::shapes (Class),8,0
SevenSegment in com::cburch::logisim::std::io (Class),42,0
anonymous(IntVisitor) in com::cburch::logisim::analyze::model::Expression.evaluate() (Class),6,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.formatter() (Class),1,0
LocaleOption in com::cburch::logisim::gui::prefs::IntlOptions (Class),5,0
MoveTool in com::cburch::logisim::gui::opts::ToolbarActions (Class),51,0
TermIterator in com::cburch::logisim::analyze::model::Implicant (Class),42,0
MyProjectListener in com::cburch::logisim::gui::main::Frame (Class),68,0
CanvasObject in com::cburch::draw::model (Class),141,2
Tunnel in com::cburch::logisim::std::wiring (Class),38,1
Strings in com::cburch::logisim::gui::prefs (Class),41,0
RenderData in com::cburch::logisim::analyze::gui::ExpressionView (Class),61,0
Strings in com::cburch::logisim::gui::generic (Class),29,0
OutputExpressions in com::cburch::logisim::analyze::model (Class),184,0
BitExtender in com::cburch::logisim::std::base (Class),38,1
Multiplexer in com::cburch::logisim::std::plexers (Class),89,0
AbstractCaret in com::cburch::logisim::tools (Class),162,0
AbstractAttributeSet in com::cburch::logisim::data (Class),141,2
anonymous(AbstractAction) in com::cburch::hex::Caret.Caret() (Class),1,0
ConstantHandler in com::cburch::logisim::legacy::Version1Support (Class),7,0
EnabledListener in com::cburch::logisim::gui::main::MenuListener (Class),4,0
ListUtil in com::cburch::logisim::util (Class),11,0
XmlReaderException in com::cburch::logisim::file (Class),10,0
anonymous(StringGetter) in com::cburch::logisim::util::StringUtil.constantGetter() (Class),1,0
ComponentNode in com::cburch::logisim::gui::log::ComponentSelector (Class),81,0
