Class,Methods,Over-exposed methods
UserDefinedProfileHelper in org::argouml::profile (Class),3,0
RefNode in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
ModelEventPumpMDRImpl in org::argouml::model::mdr (Class),41,0
EventTransformerAction in org::argouml::transformer::EventTransformer (Class),5,4
TabDocumentation in org::argouml::uml::ui (Class),5,1
ExplorerTreeSelectionListener in org::argouml::ui::explorer::ExplorerTree (Class),2,0
ExplorerTree in org::argouml::ui::explorer (Class),9,1
ToDoPerspective in org::argouml::cognitive::ui (Class),9,3
ChangeableKind in org::argouml::model (Class),3,0
CrSingletonViolatedOnlyPrivateConstructors in org::argouml::pattern::cognitive::critics (Class),2,1
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setShowMultiplicity() (Class),3,0
FigNodeDescriptor in org::argouml::profile::UserDefinedProfile (Class),2,0
ThreadVar in org::argouml::ui::SwingWorker (Class),3,0
ScopeKindEUMLImpl in org::argouml::model::euml (Class),3,0
CollaborationsHelperEUMLImpl in org::argouml::model::euml (Class),35,2
ActionCreatePartition in org::argouml::uml::diagram::activity::ui (Class),2,1
UMLAssociationEndRoleBaseListModel in org::argouml::core::propertypanels::ui (Class),3,0
MessageSort in org::argouml::model (Class),6,0
HistoryRemover in org::argouml::ui::targetmanager::TargetManager (Class),2,0
UMLValueSpecificationModel in org::argouml::core::propertypanels::ui (Class),16,8
UMLSignalComboBoxModel in org::argouml::core::propertypanels::ui (Class),7,1
ProjectMemberDiagram in org::argouml::uml::diagram (Class),7,1
DiagramNode in org::argouml::activity2::diagram (Class),2,1
GoClassToAssociatedClass in org::argouml::ui::explorer::rules (Class),4,0
WizBreakCircularComp in org::argouml::uml::cognitive::critics (Class),9,2
ObjectFlowStateStateNotationUml in org::argouml::notation::providers::uml (Class),7,1
StylePanel in org::argouml::ui (Class),18,4
ProfileFacade in org::argouml::profile (Class),10,4
ArgoDialog in org::argouml::util (Class),9,3
CrMultipleShallowHistoryStates in org::argouml::uml::cognitive::critics (Class),7,1
ThrowNode in org::argouml::language::csharp::importer::csparser::statements (Class),2,0
ControlData in org::argouml::core::propertypanels::model (Class),10,3
ProjectBrowser in org::argouml::ui (Class),64,12
FigExtensionPointsCompartment in org::argouml::uml::diagram::ui (Class),8,0
UmlNotationLanguage in org::argouml::notation2 (Class),3,0
ModelUtils in org::argouml::language::java::profile (Class),1,0
UMLValueSpecificationValueFieldOpaqueExpression in org::argouml::core::propertypanels::ui (Class),7,0
ModeCreateEdgeAndNodeWithComposition in org::argouml::uml::diagram::static_structure::ui::SelectionClass (Class),3,0
UMLStereotypeBaseClassListModel in org::argouml::core::propertypanels::ui (Class),3,0
WizStepTextField in org::argouml::cognitive::ui (Class),4,0
DiagramUtils in org::argouml::uml::diagram (Class),4,0
ParseStateException in org::argouml::language::java::reveng (Class),2,1
ProfileChangeListener in org::argouml::ui::explorer::ExplorerEventAdaptor (Class),3,0
ModuleLoader2 in org::argouml::moduleloader (Class),27,2
CrCompInstanceWithoutNode in org::argouml::uml::cognitive::critics (Class),5,2
NotationComboBox in org::argouml::notation::ui (Class),9,2
CreatePseudostateAction in org::argouml::state2::diagram::UMLStateDiagram (Class),2,1
Setting in org::argouml::uml::reveng (Class),4,2
TabModelTarget in org::argouml::ui (Class),0,0
OrderedMenuItem in org::argouml::ui::explorer::ExplorerPopup (Class),3,1
ClassDiagramGraphModel in org::argouml::uml::diagram::static_structure (Class),18,2
EvaluateExpression in org::argouml::profile::internal::ocl (Class),36,5
UMLChangeDispatch in org::argouml::uml::ui (Class),7,1
ConstructorNode in org::argouml::language::csharp::importer::csparser::members (Class),3,0
TypeVariableSignatureLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,0
HideVisibilityAction in org::argouml::uml::diagram::static_structure::ui::FigPackage (Class),3,0
UMLCollaborationConstrainingElementListModel in org::argouml::core::propertypanels::ui (Class),3,1
ActionSetGeneralizableElementLeaf in org::argouml::uml::ui::foundation::core (Class),4,2
SwitchStatement in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
NavigateNextAction in org::argouml::core::propertypanels::ui (Class),2,1
GoSummaryToAssociation in org::argouml::ui::explorer::rules (Class),4,0
SettingsTabShortcuts in org::argouml::ui::cmd (Class),17,1
UMLTransitionSourceListModel in org::argouml::core::propertypanels::ui (Class),3,1
SettingsDialog in org::argouml::ui (Class),15,0
ModeCreateGraphEdge in org::argouml::uml::diagram::ui (Class),7,2
ArgoHelpEvent in org::argouml::application::events (Class),3,0
CompositeCM in org::argouml::cognitive (Class),3,1
ActionNavigateAction in org::argouml::uml::ui (Class),2,0
anonymous(ListSelectionListener) in org::argouml::ui::ArgoJFontChooser.getJlstFamilies() (Class),1,0
PostLoad in org::argouml::application (Class),3,1
SaveGIFAction2 in org::argouml::uml::ui (Class),2,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildAssociation() (Class),1,0
FirebirdSqlCodeCreator in org::argouml::language::sql (Class),8,1
InitCognitiveCritics in org::argouml::uml::cognitive::critics (Class),5,0
anonymous(Runnable) in org::argouml::ui::cmd::GenericArgoMenuBar.setTarget() (Class),1,0
TableModelChecklist in org::argouml::cognitive::checklist::ui (Class),12,2
GoGeneralizableElementToSpecialized in org::argouml::ui::explorer::rules (Class),4,0
FigExtend in org::argouml::uml::diagram::use_case::ui (Class),12,3
CaseNode in org::argouml::language::csharp::importer::csparser::statements (Class),3,0
FormatingStrategy in org::argouml::profile (Class),2,0
OclExpressionEvaluator in org::argouml::profile::internal::ocl (Class),1,0
FigBaseEdge in org::argouml::activity2::diagram (Class),2,1
Section in org::argouml::language::csharp::generator (Class),6,4
XmiReaderImpl in org::argouml::model::mdr (Class),19,1
ActionSetAddCommentLinkMode in org::argouml::uml::diagram::ui (Class),1,1
FigMultiLineTextWithBold in org::argouml::uml::diagram::ui (Class),2,0
PropertyOperation in org::argouml::notation::providers::uml::NotationUtilityUml (Class),1,0
EventNode in org::argouml::language::csharp::importer::csparser::members (Class),3,0
RunnableClass in org::argouml::model::euml (Class),2,1
LiteralGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
ActivityDiagramRenderer in org::argouml::activity2::diagram (Class),4,0
ActionNewPseudoState in org::argouml::uml::ui::behavior::state_machines (Class),3,0
UMLExtendExtensionListModel in org::argouml::core::propertypanels::ui (Class),3,1
DiagramElement in org::argouml::uml::diagram (Class),5,5
anonymous(Runnable) in org::argouml::cognitive::ui::ToDoPane.toDoItemsAdded() (Class),1,0
SelectedLanguageListener in org::argouml::uml::reveng::Import (Class),3,0
ImageSelection in org::argouml::uml::diagram::ui (Class),5,2
ShortcutTableModel in org::argouml::ui::cmd::SettingsTabShortcuts (Class),8,1
TimerListener in org::argouml::ui::SwingWorker (Class),2,0
XmiReaderEUMLImpl in org::argouml::model::euml (Class),14,1
UMLAssociationEndTargetScopeCheckbox in org::argouml::uml::ui::foundation::core (Class),2,0
ImportClasspathDialog in org::argouml::uml::reveng::ui (Class),2,0
UndoUseCasesHelperDecorator in org::argouml::model::mdr (Class),1,0
AddListener in org::argouml::uml::reveng::ui::ImportClasspathDialog (Class),2,0
ActionAdjustPageBreaks in org::argouml::ui::cmd (Class),2,2
FigVertex in org::argouml::uml::diagram::state::ui (Class),25,4
CommonBehaviorHelperMDRImpl in org::argouml::model::mdr (Class),40,3
ArgoFig in org::argouml::uml::diagram::ui (Class),18,14
anonymous(ChangeListener) in org::argouml::ui::ZoomSliderButton.createPopupComponent() (Class),1,0
XmiReferenceResolverImpl in org::argouml::model::mdr (Class),17,0
FigActivation in org::argouml::sequence2::diagram (Class),13,5
DetailsPane in org::argouml::ui (Class),37,6
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setAbstract() (Class),1,0
FigNodeAssociation in org::argouml::uml::diagram::ui (Class),26,2
EnumerationListModel in org::argouml::core::propertypanels::ui (Class),3,1
Wizard in org::argouml::cognitive::critics (Class),23,6
FigComponent in org::argouml::uml::diagram::deployment::ui (Class),6,0
CoreFactoryEUMLImpl in org::argouml::model::euml (Class),107,1
UMLCheckItem in org::argouml::uml::cognitive::checklist (Class),4,1
ActionRESequenceDiagramForOperation in org::argouml::language::java::ui (Class),5,1
Decision in org::argouml::cognitive (Class),9,4
ModulePHP5 in org::argouml::language::php::generator (Class),1,0
ActivityDiagramLayouter in org::argouml::uml::diagram::activity::layout (Class),9,0
GoEnumerationToLiterals in org::argouml::ui::explorer::rules (Class),4,0
UMLComboBoxNavigator in org::argouml::core::propertypanels::ui (Class),7,1
CalloutEmitter in com::nwalsh::saxon (Class),13,4
UMLScriptExpressionModel in org::argouml::uml::ui (Class),4,0
Token in org::argouml::language::java::reveng::classfile::ParserUtils (Class),5,2
ActionAddConcurrentRegion in org::argouml::uml::diagram::ui (Class),4,0
ImportStatusScreen in org::argouml::uml::reveng::ui (Class),19,1
UMLComboBoxEditor in org::argouml::uml::ui::UMLEditableComboBox (Class),9,2
FigActor in org::argouml::uml::diagram::use_case::ui (Class),17,2
SimpleStateToCompositeState in org::argouml::transformer::SimpleStateTransformer (Class),7,0
ActionAddPackageImport in org::argouml::uml::ui::model_management (Class),5,0
RegionGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
Modeler in org::argouml::language::cpp::reveng (Class),44,44
ActionAddInstanceClassifier in org::argouml::uml::ui::behavior::common_behavior (Class),7,0
AssociationNameNotationUml in org::argouml::notation::providers::uml (Class),6,1
LoadModules in org::argouml::application (Class),4,0
PropertySpecialString in org::argouml::notation::providers::uml::NotationUtilityUml (Class),2,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setVisibility() (Class),1,0
CrTooManyTransitions in org::argouml::uml::cognitive::critics (Class),4,1
SequenceDiagram in org::argouml::uml::diagram (Class),1,0
ActionSetMode in org::argouml::uml::diagram::ui (Class),13,1
UMLRecurrenceExpressionModel in org::argouml::core::propertypanels::ui (Class),5,1
RealPrimitive in org::argouml::language::csharp::importer::csparser::nodes::expressions::primitive (Class),5,0
ActionSetAssociationEndOrdering in org::argouml::uml::ui::foundation::core (Class),4,2
OCLEvaluator in org::argouml::ocl (Class),6,1
AddCommand in org::argouml::core::propertypanels::model::GetterSetterManagerImpl::BaseGetterSetter (Class),5,0
CrNodesOverlap in org::argouml::uml::cognitive::critics (Class),6,1
ChangeableKindEUMLImpl in org::argouml::model::euml (Class),4,2
anonymous(MouseAdapter) in org::argouml::ui::ArgoToolbarManager.registerNew() (Class),2,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setAggregation2() (Class),1,0
ArrayCreationExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
ContextActionFactory in org::argouml::ui (Class),1,1
RedoStack in org::argouml::kernel::DefaultUndoManager (Class),5,2
TableModelClassChecks in org::argouml::uml::generator::ui::ClassGenerationDialog (Class),15,5
ProgressMonitorWindow in org::argouml::ui (Class),12,1
ButtonActionNewEffect in org::argouml::uml::diagram::state::ui (Class),6,3
MultiplicityNotationUml in org::argouml::notation::providers::uml (Class),6,1
CrAssocNameConflict in org::argouml::uml::cognitive::critics (Class),7,2
CurDecisionCM in org::argouml::cognitive (Class),2,0
AbstractActionRemoveElement in org::argouml::uml::ui (Class),7,2
FigEdgeHandler in org::argouml::persistence (Class),4,0
WindowCloser in org::argouml::ui::ProjectBrowser (Class),2,1
FeatureGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
CrTooManyAttr in org::argouml::uml::cognitive::critics (Class),4,1
ActionAddEventAsTrigger in org::argouml::uml::ui::behavior::activity_graphs (Class),6,1
MenuBar2 in org::argouml::ui (Class),2,1
anonymous(Runnable) in org::argouml::uml::diagram::ui::FigEdgeModelElement.propertyChange() (Class),1,0
anonymous(BooleanSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setActive() (Class),1,0
UMLComboBoxEditor in org::argouml::core::propertypanels::ui::UMLEditableComboBox (Class),9,2
DiagramCommand in org::argouml::uml::diagram::DiagramUndoManager (Class),5,0
TransferableModelElements in org::argouml::ui (Class),5,1
PackageBackground in org::argouml::uml::diagram::static_structure::ui::FigPackage (Class),7,2
ActionSetOperation in org::argouml::sequence2::diagram (Class),2,1
GoStateToOutgoingTrans in org::argouml::ui::explorer::rules (Class),4,0
SettingsTabDiagramAppearance in org::argouml::uml::diagram::ui (Class),16,5
Roles in org::argouml::uml::ui::behavior::common_behavior::ActionNewAction (Class),1,0
UMLLinkConnectionListModel in org::argouml::core::propertypanels::ui (Class),5,1
anonymous(KeyAdapter) in org::argouml::swingext::GlassPane.GlassPane() (Class),0,0
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setShowAssociationNames() (Class),3,0
ActionCompartmentDisplay in org::argouml::uml::diagram::ui (Class),4,1
anonymous(ActionListener) in org::argouml::ui::ExceptionDialog.ExceptionDialog() (Class),1,0
UMLStubStateComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
AbstractGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),3,0
NodeRow in org::argouml::uml::diagram::static_structure::layout::ClassdiagramLayouter (Class),10,5
ArrayTypeSignatureLexer in org::argouml::language::java::reveng::classfile::ParserUtils (Class),2,0
DeleteInstanceEvent in org::argouml::model (Class),2,1
TagExtractor in org::argouml::language::java::generator::GeneratorJava.generateConstraintEnrichedDocComment() (Class),4,2
ArgoDiagramAppearanceEvent in org::argouml::application::events (Class),2,0
ArgoEventTypes in org::argouml::application::events (Class),1,0
TypedefModeler in org::argouml::language::cpp::reveng (Class),3,0
ModelEventPumpEUMLImpl in org::argouml::model::euml (Class),31,2
ExtensionPointGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
UMLClassifierRoleAvailableFeaturesListModel in org::argouml::core::propertypanels::ui (Class),6,1
ModifierMap in org::argouml::language::csharp::importer::bridge (Class),1,0
ObjectFlowStateTypeNotationUml in org::argouml::notation::providers::uml (Class),6,1
MultiEditorPane in org::argouml::ui (Class),21,4
CrNonAggDataType in org::argouml::uml::cognitive::critics (Class),3,1
OperationsNode in org::argouml::ui::explorer::rules (Class),4,2
ProfileReference in org::argouml::profile (Class),3,2
UMLEventParameterListModel in org::argouml::core::propertypanels::ui (Class),4,1
SelectionCompartmentText in org::argouml::uml::diagram::static_structure::ui (Class),7,0
UMLOperationSpecificationDocument in org::argouml::uml::ui::foundation::core (Class),4,0
OffenderXMLHelper in org::argouml::persistence (Class),2,1
Factory in org::argouml::model (Class),0,0
ResolvedCriticXMLHelper in org::argouml::persistence (Class),3,0
FeatureNotSupportedException in org::argouml::language::csharp::importer::csparser::main (Class),1,1
WizStepCue in org::argouml::cognitive::ui (Class),2,0
AbstractCollaborationsHelperDecorator in org::argouml::model (Class),37,0
ComputeTriggers in org::argouml::profile::internal::ocl (Class),4,2
FigCompartment in org::argouml::activity2::diagram (Class),7,3
MethodExpressionGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),4,0
GoNamespaceToDiagram in org::argouml::ui::explorer::rules (Class),4,0
MetaDataCache in org::argouml::core::propertypanels::model (Class),8,0
ArgoModeCreateFigSpline in org::argouml::gefext (Class),2,0
ConfigurationKey in org::argouml::configuration (Class),2,0
ActionStereotypeView in org::argouml::uml::diagram::ui (Class),4,1
UMLDependencyClientListModel in org::argouml::core::propertypanels::ui (Class),3,1
anonymous(Defaults) in org::argouml::kernel::ProjectImpl.getDefaults() (Class),2,0
JavaParseException in org::argouml::language::java::reveng::classfile (Class),1,1
AbstractUmlModelFactoryMDR in org::argouml::model::mdr (Class),2,0
SnoozeOrder in org::argouml::cognitive::critics (Class),8,1
UMLMethodSpecificationComboBoxModel in org::argouml::core::propertypanels::ui (Class),6,1
GetterSetterManager in org::argouml::core::propertypanels::model (Class),13,0
InitUseCaseDiagram in org::argouml::uml::diagram::use_case::ui (Class),5,0
AddToDiagramMemento in org::argouml::uml::diagram::ui (Class),6,0
GoCollaborationToDiagram in org::argouml::ui::explorer::rules (Class),4,0
UMLSearchableComboBox in org::argouml::uml::ui (Class),3,1
UncheckedExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
ImportInterface in org::argouml::uml::reveng (Class),5,2
SDMessageNotationUml in org::argouml::notation::providers::uml (Class),2,0
BaseClassGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),8,1
UMLGeneralizableElementRootCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
NamespaceNode in org::argouml::language::csharp::importer::csparser::structural (Class),3,0
TableModelCritics in org::argouml::cognitive::critics::ui (Class),13,2
ActionSaveAllGraphics in org::argouml::uml::ui (Class),11,4
FigEmptyRect in org::argouml::uml::diagram::ui (Class),5,0
anonymous(Runnable) in org::argouml::core::propertypanels::ui::RowSelector.intervalAdded() (Class),1,0
UndoManager in org::argouml::kernel (Class),9,1
AssociationEndNameNotation in org::argouml::notation::providers (Class),3,1
UMLAssociationEndSpecificationListModel in org::argouml::core::propertypanels::ui (Class),3,1
FigRegion in org::argouml::state2::diagram (Class),3,2
ImportCommon in org::argouml::uml::reveng (Class),37,12
ActionAddDataType in org::argouml::uml::ui::foundation::core (Class),2,0
anonymous(Runnable) in org::argouml::uml::diagram::ui::FigSingleLineText.propertyChange() (Class),1,0
ActionOpenGoals in org::argouml::cognitive::ui (Class),2,0
ConfigPanelExtension in org::argouml::uml::reveng (Class),7,2
ActionRemoveFromDiagram in org::argouml::uml::diagram::ui (Class),2,0
anonymous(ComponentAdapter) in org::argouml::ui::ProjectBrowser.assemblePanels() (Class),2,0
ActionAddOFSParameter in org::argouml::core::propertypanels::ui::UMLObjectFlowStateParameterListModel (Class),7,1
PersistenceManager in org::argouml::persistence (Class),24,3
GoStateToDownstream in org::argouml::ui::explorer::rules (Class),4,0
anonymous(AbstractCommand) in org::argouml::kernel::ProjectImpl.setDescription() (Class),2,0
SelectionState in org::argouml::uml::diagram::state::ui (Class),11,2
UMLExtendedElementsListModel in org::argouml::core::propertypanels::ui (Class),3,1
ActionRemoveTaggedValue in org::argouml::uml::ui (Class),3,1
GoBehavioralFeatureToStateDiagram in org::argouml::ui::explorer::rules (Class),4,0
ActionSelectAll in org::argouml::ui::cmd (Class),2,2
ActionNewUseCase in org::argouml::uml::ui::behavior::use_cases (Class),2,0
CrDisambigStateName in org::argouml::uml::cognitive::critics (Class),5,1
UmlHelper in org::argouml::model (Class),6,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildAssociationClass() (Class),1,0
DuplicatePerspectiveListener in org::argouml::ui::explorer::PerspectiveConfigurator (Class),2,0
Token in org::argouml::language::csharp::importer::csparser::main (Class),3,2
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setOrdering() (Class),1,0
anonymous(DefaultTypeStrategy) in org::argouml::profile::internal::ProfileUML.getDefaultTypeStrategy() (Class),5,0
XmlPropertyPanel in org::argouml::core::propertypanels::ui (Class),6,1
GoOperationToSequenceDiagram in org::argouml::ui::explorer::rules (Class),4,0
PropPanelFactoryManager in org::argouml::uml::ui (Class),4,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildConstraint() (Class),1,0
CollectionUtil in org::argouml::util (Class),4,1
ActionNewEvent in org::argouml::uml::ui::behavior::state_machines (Class),5,2
GoStateMachineToTop in org::argouml::ui::explorer::rules (Class),4,0
anonymous(KeyListener) in org::argouml::core::propertypanels::ui::UMLEditableComboBox::UMLComboBoxEditor::UMLImagePanel.UMLImagePanel() (Class),3,0
AvailableListSelectionListener in org::argouml::uml::ui::TabStereotype (Class),2,0
anonymous(Memento) in org::argouml::notation::NotationSettings.setShowAssociationNames() (Class),2,0
FigInitialState in org::argouml::uml::diagram::state::ui (Class),19,0
ActionSetRepresentedClassifierCollaboration in org::argouml::core::propertypanels::ui::UMLCollaborationRepresentedClassifierComboBoxModel (Class),2,0
ShadowComboBox in org::argouml::ui (Class),2,0
UserString2 in org::argouml::uml::reveng::SettingsTypes (Class),0,0
JavaParseException in org::argouml::language::java::reveng (Class),2,1
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildOperation2() (Class),1,0
ActionAddPartitionContent in org::argouml::core::propertypanels::ui::UMLPartitionContentListModel (Class),6,1
ActionNewUseCaseExtensionPoint in org::argouml::uml::ui::behavior::use_cases (Class),3,1
CrInterfaceWithoutComponent in org::argouml::uml::cognitive::critics (Class),5,2
UndoExtensionMechanismsHelperDecorator in org::argouml::model::mdr (Class),1,0
ClassdiagramRealizationEdge in org::argouml::uml::diagram::static_structure::layout (Class),2,0
anonymous(ActionListener) in org::argouml::ui::ArgoJFontChooser.getJbtnCancel() (Class),1,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreHelperEUMLImpl.setStatic() (Class),1,0
ZipFilePersister in org::argouml::persistence (Class),9,1
InitCheckListUI in org::argouml::cognitive::checklist::ui (Class),5,0
GoProjectToCollaboration in org::argouml::ui::explorer::rules (Class),4,0
CommonBehaviorFactoryEUMLImpl in org::argouml::model::euml (Class),31,6
GoStateMachineToState in org::argouml::ui::explorer::rules (Class),5,0
PropPanelUMLStateDiagram in org::argouml::state2::StateDiagramPropPanelFactory (Class),1,1
ActionProjectSettings in org::argouml::ui (Class),2,0
StaticTag in org::argouml::language::php::PHPDocumentor (Class),1,0
JavaImport in org::argouml::language::java::reveng (Class),14,1
DiElement in org::argouml::model (Class),0,0
ArgoFigText in org::argouml::uml::diagram::ui (Class),26,9
ActionSetAddAssociationMode in org::argouml::uml::diagram::ui (Class),2,0
UMLGeneralizableElementLeafCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
GoInteractionToMessages in org::argouml::ui::explorer::rules (Class),4,0
UMLDecision in org::argouml::uml::cognitive (Class),2,1
DisplayTextTree in org::argouml::ui (Class),15,3
SetAction in org::argouml::core::propertypanels::ui::UMLModelElementNamespaceComboBoxModel (Class),3,1
XmiReader in org::argouml::model (Class),10,0
anonymous(FileFilter) in org::argouml::profile::UserDefinedProfileHelper.createUserDefinedProfileFileChooser() (Class),2,0
PredicateStringMatch in org::argouml::util (Class),4,1
ActionExit in org::argouml::ui::cmd (Class),5,0
LayoutedContainer in org::argouml::uml::diagram::layout (Class),4,0
ExtensionPointNotation in org::argouml::notation::providers (Class),1,1
UMLMessageActivatorComboBox in org::argouml::core::propertypanels::ui (Class),3,1
WizAssocComposite in org::argouml::uml::cognitive::critics (Class),8,0
FigEnumLiteralsCompartment in org::argouml::uml::diagram::ui (Class),6,1
SelectionException in org::argouml::uml::diagram::static_structure::ui (Class),4,0
UMLModelElementStereotypeListModel in org::argouml::uml::ui (Class),5,1
SpacerPanel in org::argouml::swingext (Class),6,0
QualifierGetterSetter in org::argouml::core::propertypanels::model::GetterSetterManagerImpl (Class),6,1
ClassifierRoleNotationUml in org::argouml::notation::providers::uml (Class),6,1
ColumnUpdateEmitter in com::nwalsh::saxon (Class),5,0
InitCollaborationDiagram in org::argouml::uml::diagram::collaboration::ui (Class),5,0
UmlVersionException in org::argouml::persistence (Class),1,0
GoModelToNode in org::argouml::ui::explorer::rules (Class),4,0
FigTrace in org::argouml::uml::diagram::ui (Class),3,1
ActionStateDiagram in org::argouml::uml::ui (Class),5,0
OclAPIModelInterpreter in org::argouml::profile::internal::ocl::uml14 (Class),3,1
TabText in org::argouml::ui (Class),21,6
ParseState in org::argouml::uml::reveng::idl (Class),21,17
UMLCollaborationDiagram in org::argouml::uml::diagram::collaboration::ui (Class),31,8
OrderingKindEUMLImpl in org::argouml::model::euml (Class),4,2
DummyAction in org::argouml::kernel::ActionList (Class),3,0
FigNamedConcavePentagon in org::argouml::activity2::diagram (Class),2,1
ObjectAST in org::argouml::language::java::reveng::classfile (Class),8,1
OpenException in org::argouml::persistence (Class),7,3
CrDupParamName in org::argouml::uml::cognitive::critics (Class),3,0
TabTarget in org::argouml::ui (Class),4,2
ActionAddExistingNode in org::argouml::uml::diagram::ui (Class),3,0
NotationLanguage in org::argouml::notation2 (Class),2,1
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setNotationLanguage() (Class),3,0
JavaRuntimeUtility in org::argouml::util (Class),3,0
CrIllegalName in org::argouml::uml::cognitive::critics (Class),4,1
ActionAddClassifierRole in org::argouml::sequence2::diagram (Class),4,1
FigMessageSpline in org::argouml::sequence2::diagram (Class),6,1
CrNameConflictAC in org::argouml::uml::cognitive::critics (Class),3,0
ClassdiagramNode in org::argouml::uml::diagram::static_structure::layout (Class),32,16
ParameterDeclaration in org::argouml::language::java::reveng (Class),4,2
ActionAddEventAsDeferrableEvent in org::argouml::uml::ui::behavior::state_machines (Class),6,1
CollaborationsFactoryMDRImpl in org::argouml::model::mdr (Class),39,1
Clarifier in org::argouml::ui (Class),4,0
ArgoEditor in org::argouml::uml::diagram::ui (Class),7,0
DefaultOclEvaluator in org::argouml::profile::internal::ocl (Class),4,1
UmlFactoryMDRImpl in org::argouml::model::mdr (Class),35,4
ActionRemoveArgument in org::argouml::uml::ui::behavior::common_behavior (Class),2,0
ModelUtils in org::argouml::profile::internal (Class),1,0
anonymous(RunnableClass) in org::argouml::model::euml::ExtensionMechanismsFactoryEUMLImpl.createStereotype() (Class),1,0
ExplorerTreeWillExpandListener in org::argouml::ui::explorer::ExplorerTree (Class),3,0
NotatedItem in org::argouml::notation2 (Class),5,4
anonymous(PropertyChangeListener) in org::argouml::ui::ProjectBrowser.addKeyboardFocusListener() (Class),1,0
anonymous(ActionListener) in org::argouml::cognitive::ui::DismissToDoItemDialog.DismissToDoItemDialog() (Class),1,0
UMLAssociationEndAssociationListModel in org::argouml::core::propertypanels::ui (Class),3,1
UMLModelElementVisibilityRadioButtonPanel in org::argouml::uml::ui::foundation::core (Class),4,0
OrderedMenu in org::argouml::ui::explorer::ExplorerPopup (Class),2,1
Agency in org::argouml::cognitive (Class),19,12
CrUnnavigableAssoc in org::argouml::uml::cognitive::critics (Class),4,1
FileFilterChangedListener in org::argouml::uml::ui::SaveGraphicsManager (Class),2,1
StylePanelFigRRect in org::argouml::ui (Class),5,1
ZipModelLoader in org::argouml::profile (Class),3,0
ActionPrint in org::argouml::ui::cmd (Class),2,1
MyLocale in org::argouml::ui (Class),5,1
AssociationNameNotationJava in org::argouml::notation::providers::java (Class),5,0
DtorModeler in org::argouml::language::cpp::reveng (Class),1,0
CmdCreateNode in org::argouml::ui (Class),4,1
UMLBehavioralFeatureQueryCheckBox in org::argouml::uml::ui::foundation::core (Class),2,0
UMLChangeExpressionModel in org::argouml::core::propertypanels::ui (Class),5,1
CrInvalidJoinTriggerOrGuard in org::argouml::uml::cognitive::critics (Class),4,0
anonymous(Memento) in org::argouml::kernel::ProjectSettings.setDefaultShadowWidth() (Class),2,0
FigNodeStrategy in org::argouml::profile (Class),1,0
ParamDeclNode in org::argouml::language::csharp::importer::csparser::members (Class),2,0
MyTokenizer in org::argouml::util (Class),11,0
CrInvalidSynch in org::argouml::uml::cognitive::critics (Class),3,0
UMLParameterDirectionKindRadioButtonPanel in org::argouml::uml::ui::foundation::core (Class),3,0
anonymous(PropertyOperation) in org::argouml::notation::providers::uml::NotationUtilityUml.init() (Class),1,0
CheckBox in org::argouml::core::propertypanels::ui (Class),6,1
TypeOfExpression in org::argouml::language::csharp::importer::csparser::nodes::expressions (Class),3,0
anonymous(RunnableClass) in org::argouml::model::euml::CoreFactoryEUMLImpl.buildDependency() (Class),1,0
StartBrowser in org::argouml::util::osdep (Class),3,0
anonymous(ObjectSetter) in org::argouml::model::mdr::UndoCoreHelperDecorator.setAggregation1() (Class),1,0
